@RELATION skintest


@ATTRIBUTE 0 REAL
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE class REAL


@DATA
2,21,148,-1
132,171,226,1
155,192,254,1
74,22,9,-1
60,64,23,-1
207,218,255,1
185,184,140,-1
36,37,28,-1
119,151,210,1
164,164,116,-1
182,179,135,-1
97,92,153,-1
51,53,17,-1
172,187,233,1
103,205,200,-1
8,9,0,-1
68,130,194,1
122,159,219,1
110,166,231,1
177,173,132,-1
200,199,161,-1
76,76,22,-1
53,57,21,-1
155,193,255,1
168,168,120,-1
120,154,224,1
44,84,126,1
182,183,141,-1
108,216,240,-1
87,89,37,-1
130,173,222,1
164,163,113,-1
183,179,138,-1
178,168,121,-1
50,55,24,-1
18,17,7,-1
175,172,128,-1
177,174,129,-1
152,190,254,1
181,178,134,-1
140,83,158,-1
197,196,158,-1
165,162,118,-1
90,122,188,1
187,186,142,-1
135,156,17,-1
29,25,121,-1
199,197,163,-1
181,178,134,-1
100,98,44,-1
146,161,224,1
173,171,123,-1
172,168,119,-1
128,129,73,-1
179,177,129,-1
170,169,125,-1
140,176,222,1
61,63,21,-1
146,165,216,1
79,79,79,-1
0,190,0,-1
55,102,158,1
181,175,132,-1
144,164,21,-1
177,177,129,-1
49,99,151,1
142,145,96,-1
79,36,253,-1
4,5,0,-1
198,198,158,-1
104,147,214,1
226,156,86,-1
183,180,136,-1
163,163,115,-1
56,56,56,-1
47,92,136,1
165,165,117,-1
127,158,227,1
53,57,22,-1
179,176,132,-1
54,55,21,-1
183,183,143,-1
68,69,25,-1
209,214,217,-1
163,163,115,-1
177,174,129,-1
21,19,19,-1
159,159,111,-1
49,48,10,-1
168,169,119,-1
36,35,9,-1
204,202,168,-1
180,179,135,-1
174,172,131,-1
56,109,166,1
48,29,222,-1
199,197,163,-1
181,178,134,-1
67,67,21,-1
0,128,0,-1
81,83,41,-1
180,177,132,-1
163,167,132,-1
168,181,237,1
211,220,255,1
216,229,231,-1
109,108,52,-1
199,197,162,-1
144,181,225,1
57,57,17,-1
91,133,210,1
158,119,44,-1
158,162,121,-1
237,219,212,-1
185,183,135,-1
133,164,219,1
55,56,22,-1
174,174,126,-1
129,128,70,-1
55,55,19,-1
147,150,101,-1
182,179,134,-1
164,163,113,-1
177,174,129,-1
178,178,132,-1
35,38,6,-1
9,6,2,-1
116,153,215,1
159,164,132,-1
20,20,8,-1
181,178,134,-1
76,82,127,1
61,62,22,-1
146,186,251,1
159,180,241,1
34,36,6,-1
14,8,187,-1
224,211,203,-1
50,50,14,-1
57,98,147,1
179,177,129,-1
90,8,0,-1
153,156,106,-1
178,175,131,-1
108,123,233,-1
201,199,164,-1
34,35,9,-1
155,158,113,-1
94,142,224,1
18,9,190,-1
74,77,31,-1
164,168,133,-1
37,35,25,-1
178,175,131,-1
166,163,112,-1
116,147,216,1
226,221,222,-1
108,147,202,1
56,57,23,-1
123,161,215,1
146,164,225,1
133,136,97,-1
116,117,67,-1
45,89,136,1
39,40,6,-1
44,46,34,-1
202,201,163,-1
5,3,3,-1
45,99,152,1
131,161,226,1
130,129,71,-1
181,179,138,-1
162,160,112,-1
122,154,225,1
119,155,215,1
164,178,227,1
163,161,113,-1
174,172,124,-1
120,119,61,-1
19,17,7,-1
162,178,221,1
85,30,17,-1
100,97,52,-1
166,167,128,-1
36,39,0,-1
172,170,122,-1
205,204,170,-1
198,197,159,-1
170,169,125,-1
201,200,162,-1
4,1,0,-1
128,127,167,-1
84,85,29,-1
180,179,135,-1
75,76,34,-1
94,25,16,-1
154,156,110,-1
55,56,22,-1
170,166,117,-1
19,48,23,-1
0,0,178,-1
181,179,131,-1
50,101,164,1
75,78,29,-1
195,193,152,-1
15,14,0,-1
186,186,146,-1
9,3,0,-1
225,209,197,-1
178,176,128,-1
102,95,156,-1
191,190,164,-1
197,195,160,-1
201,200,162,-1
182,179,135,-1
19,21,9,-1
140,144,95,-1
114,113,55,-1
247,251,252,-1
65,65,29,-1
4,2,1,-1
124,160,220,1
126,129,184,1
199,197,162,-1
200,198,163,-1
182,177,138,-1
52,52,16,-1
170,166,117,-1
97,147,223,1
178,179,129,-1
178,176,128,-1
192,192,152,-1
145,161,228,1
131,132,188,1
111,115,168,1
95,72,56,-1
94,92,38,-1
148,114,38,-1
71,73,27,-1
136,139,90,-1
24,38,27,-1
135,163,210,1
178,177,133,-1
169,169,129,-1
83,86,31,-1
136,170,229,1
124,127,182,1
178,176,128,-1
36,33,18,-1
192,188,169,-1
159,160,128,-1
182,180,139,-1
119,74,83,-1
135,138,89,-1
162,161,111,-1
99,102,47,-1
195,193,152,-1
172,171,120,-1
103,102,104,-1
108,107,51,-1
6,170,252,-1
181,179,131,-1
53,106,156,1
164,166,130,-1
88,87,61,-1
122,155,224,1
162,160,112,-1
187,187,147,-1
147,144,89,-1
99,46,33,-1
155,193,255,1
32,31,11,-1
180,177,132,-1
122,161,213,1
164,163,112,-1
0,140,109,-1
155,195,254,1
173,172,122,-1
61,61,21,-1
112,111,53,-1
135,138,93,-1
133,138,147,-1
0,23,147,-1
53,115,186,1
169,167,119,-1
125,128,183,1
144,147,98,-1
59,65,30,-1
177,174,129,-1
179,178,140,-1
42,93,156,1
128,130,111,-1
90,76,58,-1
172,170,122,-1
180,179,135,-1
20,17,2,-1
73,70,55,-1
149,152,97,-1
97,98,42,-1
197,196,158,-1
152,154,108,-1
179,179,133,-1
139,140,90,-1
175,171,123,-1
196,195,157,-1
165,163,115,-1
195,194,156,-1
129,160,229,1
18,68,50,-1
179,175,127,-1
153,158,119,-1
95,143,221,1
172,186,239,1
24,34,18,-1
177,175,127,-1
204,203,169,-1
152,150,115,-1
161,162,122,-1
180,178,137,-1
202,200,165,-1
224,69,46,-1
131,130,72,-1
134,137,92,-1
0,1,176,-1
178,175,131,-1
180,178,137,-1
5,5,0,-1
200,199,161,-1
200,198,163,-1
194,203,247,1
172,168,120,-1
128,128,128,-1
183,180,135,-1
196,194,154,-1
86,64,243,-1
182,179,135,-1
0,2,0,-1
4,2,1,-1
178,175,131,-1
165,181,234,1
171,170,119,-1
163,165,119,-1
147,145,91,-1
201,200,162,-1
178,194,236,1
167,163,114,-1
118,150,216,1
28,28,14,-1
176,174,126,-1
30,31,22,-1
199,160,54,-1
175,173,125,-1
123,153,212,1
162,162,114,-1
197,195,155,-1
151,148,93,-1
205,204,170,-1
173,172,121,-1
121,161,214,1
198,197,169,-1
43,44,12,-1
52,54,18,-1
82,82,36,-1
158,162,126,-1
175,174,124,-1
172,168,133,-1
147,149,97,-1
1,0,2,-1
206,216,255,1
130,169,221,1
140,143,94,-1
185,183,143,-1
64,66,46,-1
45,81,51,-1
198,194,159,-1
21,18,3,-1
7,12,3,-1
157,194,255,1
177,177,131,-1
177,175,127,-1
56,54,44,-1
19,18,14,-1
43,46,30,-1
138,73,95,-1
30,26,25,-1
106,84,250,-1
0,0,255,-1
41,68,124,1
81,88,127,1
13,14,4,-1
65,83,146,1
30,21,0,-1
172,171,121,-1
120,132,204,1
205,204,170,-1
165,163,115,-1
7,6,8,-1
110,149,201,1
24,19,0,-1
190,188,148,-1
91,92,50,-1
33,33,9,-1
56,58,22,-1
120,119,61,-1
41,43,7,-1
1,4,2,-1
201,200,162,-1
12,13,3,-1
23,19,0,-1
113,112,54,-1
194,193,155,-1
182,179,135,-1
43,79,49,-1
143,145,93,-1
197,195,160,-1
44,103,148,1
136,142,207,1
137,137,137,-1
177,175,141,-1
39,40,38,-1
52,53,19,-1
173,172,122,-1
118,220,215,-1
24,112,189,-1
101,105,53,-1
3,2,0,-1
0,128,0,-1
30,32,3,-1
55,114,170,1
3,20,153,-1
163,161,113,-1
20,17,2,-1
152,155,106,-1
135,155,18,-1
175,174,130,-1
124,129,84,-1
182,179,135,-1
55,56,24,-1
202,200,165,-1
34,33,7,-1
154,156,110,-1
231,241,248,-1
72,74,32,-1
58,55,41,-1
54,119,187,1
213,196,183,-1
39,40,6,-1
177,169,129,-1
201,210,253,1
197,196,158,-1
26,35,22,-1
95,92,41,-1
42,89,150,1
32,35,33,-1
40,42,13,-1
48,46,28,-1
248,250,250,-1
40,166,77,-1
113,112,56,-1
178,181,166,-1
54,54,18,-1
160,133,113,-1
145,162,211,1
202,200,165,-1
165,161,112,-1
199,197,163,-1
165,165,117,-1
20,17,2,-1
113,232,241,-1
22,22,4,-1
180,180,140,-1
163,163,115,-1
55,56,22,-1
132,88,27,-1
173,172,122,-1
189,190,146,-1
103,150,224,1
146,147,97,-1
196,196,160,-1
178,175,131,-1
82,83,39,-1
13,151,43,-1
171,167,119,-1
148,186,251,1
157,161,120,-1
112,145,208,1
156,160,124,-1
170,166,117,-1
60,61,17,-1
61,66,27,-1
9,8,4,-1
12,4,181,-1
175,191,237,1
127,128,184,1
63,64,20,-1
100,96,67,-1
194,194,154,-1
185,184,140,-1
145,142,91,-1
200,199,161,-1
3,0,2,-1
176,178,186,-1
200,198,163,-1
138,171,227,1
53,23,228,-1
166,166,118,-1
180,179,135,-1
242,242,248,-1
65,64,26,-1
51,55,19,-1
64,65,23,-1
150,188,252,1
56,114,173,1
2,0,0,-1
199,197,157,-1
119,154,104,-1
175,177,125,-1
166,164,110,-1
148,145,94,-1
32,33,7,-1
35,34,8,-1
43,104,160,1
197,198,156,-1
171,170,120,-1
34,62,49,-1
115,114,56,-1
183,179,138,-1
54,55,21,-1
133,192,131,-1
164,164,128,-1
179,177,129,-1
56,97,146,1
181,179,131,-1
176,179,187,-1
179,176,131,-1
76,79,30,-1
140,139,89,-1
163,163,117,-1
181,177,136,-1
196,192,157,-1
202,200,165,-1
146,167,21,-1
53,53,17,-1
255,0,0,-1
178,179,137,-1
114,151,219,1
142,139,88,-1
173,174,130,-1
86,84,30,-1
225,228,233,-1
155,153,112,-1
57,59,23,-1
20,18,0,-1
185,184,140,-1
160,165,126,-1
54,76,211,-1
189,211,255,1
174,172,124,-1
158,175,218,1
39,157,84,-1
181,181,135,-1
178,175,124,-1
181,177,136,-1
157,162,123,-1
162,161,111,-1
147,148,98,-1
59,117,176,1
45,99,154,1
175,172,127,-1
0,0,1,-1
193,194,152,-1
43,90,142,1
175,191,234,1
0,19,154,-1
149,148,90,-1
199,197,162,-1
32,33,7,-1
191,162,171,-1
56,53,45,-1
47,91,138,1
159,162,117,-1
173,171,123,-1
68,70,24,-1
170,166,118,-1
197,197,161,-1
60,132,120,-1
126,165,217,1
148,187,255,1
36,85,71,-1
62,62,22,-1
67,95,149,1
198,197,159,-1
201,199,164,-1
18,9,0,-1
185,182,137,-1
55,102,153,1
108,110,58,-1
35,36,26,-1
255,255,255,-1
93,141,219,1
165,164,114,-1
163,161,107,-1
44,41,20,-1
165,164,114,-1
66,130,194,1
141,139,85,-1
151,189,253,1
207,215,255,1
112,110,56,-1
41,44,236,-1
69,70,26,-1
179,176,131,-1
184,184,138,-1
87,92,141,1
198,198,158,-1
157,159,113,-1
245,249,250,-1
167,168,128,-1
178,178,132,-1
92,87,149,-1
182,179,135,-1
196,195,157,-1
181,180,136,-1
137,140,91,-1
155,152,101,-1
44,108,255,-1
63,80,131,1
54,55,21,-1
130,133,88,-1
200,198,163,-1
205,215,255,1
175,190,239,1
182,179,135,-1
179,177,129,-1
53,54,15,-1
154,158,122,-1
236,198,163,-1
178,176,128,-1
155,190,223,1
75,78,52,-1
51,52,18,-1
177,168,131,-1
62,62,22,-1
129,129,129,-1
185,183,142,-1
30,31,5,-1
165,165,119,-1
160,173,225,1
152,156,115,-1
160,164,129,-1
201,199,164,-1
153,191,255,1
56,59,20,-1
242,205,171,-1
66,69,24,-1
54,111,163,1
25,29,18,-1
57,59,23,-1
129,168,220,1
53,56,17,-1
43,45,234,-1
180,177,132,-1
85,87,41,-1
176,175,124,-1
141,140,89,-1
137,132,141,-1
176,179,117,-1
255,0,255,-1
49,49,13,-1
192,191,147,-1
38,37,3,-1
163,161,113,-1
200,198,163,-1
164,164,116,-1
198,198,158,-1
104,104,50,-1
14,16,10,-1
140,199,141,-1
198,198,158,-1
179,180,138,-1
230,210,205,-1
147,176,227,1
167,174,237,1
105,143,208,1
112,113,57,-1
115,69,165,-1
200,198,163,-1
51,58,15,-1
65,81,128,1
156,174,235,1
199,197,163,-1
143,188,245,1
126,128,86,-1
162,161,111,-1
177,174,130,-1
87,54,212,-1
73,88,127,1
29,28,14,-1
9,8,4,-1
106,148,213,1
79,81,29,-1
112,111,53,-1
24,25,5,-1
139,135,86,-1
206,204,170,-1
88,92,141,1
56,57,17,-1
12,9,5,-1
0,128,0,-1
54,55,21,-1
167,182,231,1
177,174,129,-1
157,164,131,-1
122,125,180,1
43,87,134,1
111,167,232,1
89,87,33,-1
143,144,82,-1
177,176,126,-1
43,89,136,1
111,97,109,-1
166,164,133,-1
135,170,220,1
103,153,219,1
151,154,104,-1
145,144,88,-1
128,161,217,1
197,195,164,-1
180,179,129,-1
185,183,135,-1
138,139,89,-1
121,140,191,1
178,175,130,-1
185,183,135,-1
182,179,135,-1
197,195,160,-1
153,150,99,-1
46,106,255,-1
168,168,120,-1
147,150,101,-1
126,130,65,-1
66,67,25,-1
204,202,168,-1
111,110,112,-1
63,68,23,-1
137,138,82,-1
153,191,255,1
57,121,186,1
47,103,162,1
2,2,0,-1
112,152,210,1
190,188,148,-1
173,171,123,-1
180,177,132,-1
205,204,170,-1
117,146,43,-1
133,131,131,-1
175,174,123,-1
178,175,131,-1
63,67,25,-1
143,155,219,1
57,126,195,1
92,29,15,-1
9,9,0,-1
174,172,141,-1
240,241,245,-1
35,34,8,-1
165,163,115,-1
158,161,116,-1
125,163,217,1
141,144,95,-1
184,179,134,-1
201,199,164,-1
185,183,142,-1
1,5,0,-1
181,181,135,-1
133,173,226,1
15,14,0,-1
28,87,59,-1
223,223,223,-1
51,51,15,-1
116,115,57,-1
199,197,163,-1
78,114,184,1
139,139,85,-1
195,194,156,-1
189,192,143,-1
164,163,143,-1
96,102,155,1
178,175,131,-1
94,29,14,-1
52,56,21,-1
174,172,124,-1
178,176,135,-1
244,180,169,-1
58,116,175,1
172,170,130,-1
92,87,148,-1
130,162,227,1
165,164,114,-1
164,162,114,-1
215,227,233,-1
232,94,75,-1
180,179,135,-1
69,70,20,-1
173,172,121,-1
152,150,96,-1
102,156,227,1
16,14,3,-1
173,174,130,-1
174,143,98,-1
35,34,8,-1
190,189,145,-1
183,183,143,-1
10,17,4,-1
137,177,229,1
170,169,119,-1
139,138,80,-1
20,16,5,-1
100,64,16,-1
79,89,129,1
229,215,85,-1
151,154,105,-1
67,70,31,-1
176,173,128,-1
63,63,17,-1
0,0,0,-1
164,168,133,-1
99,92,153,-1
174,165,122,-1
57,75,128,1
98,147,223,1
161,160,110,-1
151,154,199,-1
153,154,104,-1
60,105,156,1
74,77,28,-1
175,192,235,1
143,186,253,1
80,86,129,1
55,56,22,-1
49,91,136,1
61,65,24,-1
155,154,103,-1
157,161,126,-1
174,190,236,1
57,60,21,-1
180,180,134,-1
71,71,25,-1
201,200,162,-1
194,193,155,-1
164,164,116,-1
55,55,25,-1
221,208,206,-1
33,31,13,-1
245,249,250,-1
197,195,160,-1
184,182,134,-1
166,158,121,-1
187,186,142,-1
1,138,107,-1
70,71,31,-1
77,182,233,-1
160,164,129,-1
186,112,178,-1
111,137,184,1
115,121,174,1
202,201,163,-1
54,95,144,1
165,164,114,-1
194,192,157,-1
181,178,134,-1
170,169,119,-1
56,98,140,1
133,143,153,-1
15,14,0,-1
12,0,202,-1
139,142,93,-1
182,181,131,-1
39,39,9,-1
246,235,231,-1
62,17,6,-1
63,60,16,-1
109,119,227,-1
38,86,144,1
42,92,152,1
152,164,230,1
153,157,121,-1
174,173,123,-1
60,107,159,1
65,68,23,-1
219,220,211,-1
166,166,120,-1
197,195,160,-1
195,193,153,-1
80,119,197,1
1,1,1,-1
176,174,126,-1
40,89,151,1
55,58,19,-1
142,145,99,-1
48,48,36,-1
148,151,102,-1
52,94,139,1
72,75,49,-1
149,152,106,-1
120,121,71,-1
186,184,144,-1
120,152,217,1
71,96,146,1
26,23,18,-1
50,53,28,-1
55,103,155,1
199,198,160,-1
169,169,123,-1
113,148,212,1
69,71,25,-1
120,155,221,1
160,161,121,-1
111,149,214,1
48,46,15,-1
248,250,250,-1
160,206,159,-1
199,197,162,-1
99,146,220,1
94,30,25,-1
178,178,132,-1
36,6,225,-1
96,131,195,1
201,200,162,-1
130,134,187,1
236,196,161,-1
178,175,131,-1
213,212,221,-1
67,127,187,1
198,209,253,1
198,198,158,-1
82,84,32,-1
5,255,247,-1
64,65,25,-1
181,178,134,-1
55,59,23,-1
167,167,131,-1
165,185,233,1
175,176,126,-1
84,81,30,-1
185,183,135,-1
197,195,160,-1
194,192,151,-1
174,170,122,-1
206,205,171,-1
173,187,240,1
178,175,130,-1
53,57,22,-1
155,159,118,-1
73,73,27,-1
150,183,246,1
142,142,94,-1
42,83,122,1
183,181,133,-1
38,86,138,1
179,177,129,-1
100,99,48,-1
200,198,158,-1
116,156,209,1
15,17,11,-1
170,93,151,-1
202,200,165,-1
136,165,232,1
178,178,132,-1
168,168,120,-1
178,176,128,-1
124,124,64,-1
129,125,84,-1
76,82,125,1
179,179,133,-1
180,180,134,-1
39,40,31,-1
163,161,113,-1
22,64,47,-1
199,197,163,-1
100,138,196,1
191,189,149,-1
139,140,96,-1
96,143,224,1
78,81,35,-1
85,84,34,-1
1,4,2,-1
176,175,125,-1
72,73,31,-1
169,169,121,-1
188,186,146,-1
157,161,125,-1
112,115,60,-1
179,176,132,-1
160,163,124,-1
184,181,136,-1
178,178,132,-1
189,187,147,-1
176,174,126,-1
170,166,115,-1
75,75,27,-1
138,136,101,-1
144,164,229,1
90,30,14,-1
155,159,124,-1
128,165,221,1
204,202,168,-1
155,159,124,-1
181,182,142,-1
200,198,163,-1
53,53,53,-1
186,187,143,-1
67,70,21,-1
134,136,94,-1
169,170,126,-1
133,131,77,-1
180,178,130,-1
47,31,24,-1
0,0,0,-1
36,22,154,-1
53,57,21,-1
127,166,218,1
80,84,35,-1
27,59,40,-1
61,65,24,-1
60,126,191,1
179,176,132,-1
21,20,6,-1
197,195,160,-1
105,11,88,-1
172,181,238,1
167,163,115,-1
177,174,130,-1
179,179,133,-1
132,136,101,-1
140,175,225,1
229,214,91,-1
130,135,104,-1
196,194,159,-1
4,2,1,-1
0,181,3,-1
173,172,122,-1
175,175,129,-1
163,160,109,-1
68,69,25,-1
182,181,137,-1
163,197,255,1
77,53,215,-1
200,198,163,-1
141,140,82,-1
99,148,218,1
55,55,55,-1
62,120,186,1
63,108,159,1
132,132,248,-1
65,67,21,-1
171,170,120,-1
52,54,25,-1
69,78,122,1
92,96,147,1
169,168,118,-1
172,172,126,-1
164,164,118,-1
55,56,17,-1
196,195,157,-1
132,164,230,1
199,198,160,-1
255,250,189,-1
181,180,146,-1
80,93,131,1
127,129,87,-1
171,187,240,1
175,183,118,-1
88,86,32,-1
184,184,136,-1
23,55,30,-1
201,199,164,-1
89,136,218,1
150,169,230,1
180,179,135,-1
95,98,59,-1
180,177,133,-1
164,162,114,-1
73,122,184,1
11,12,8,-1
79,87,127,1
78,81,31,-1
226,211,79,-1
169,169,123,-1
79,114,188,1
183,180,135,-1
11,13,1,-1
182,181,137,-1
183,181,140,-1
200,198,163,-1
140,144,95,-1
153,194,255,1
197,195,160,-1
179,176,131,-1
171,170,120,-1
114,113,55,-1
105,102,47,-1
70,71,27,-1
84,84,38,-1
235,238,242,-1
172,172,160,-1
139,139,91,-1
176,174,126,-1
107,148,210,1
201,122,179,-1
11,10,6,-1
140,139,88,-1
163,163,115,-1
109,153,216,1
64,64,64,-1
170,168,120,-1
184,183,133,-1
164,163,113,-1
131,133,91,-1
174,174,128,-1
124,156,221,1
59,101,154,1
16,44,24,-1
133,135,106,-1
184,181,137,-1
93,142,216,1
77,80,31,-1
132,132,132,-1
149,189,254,1
181,179,139,-1
172,171,121,-1
37,101,89,-1
253,255,252,-1
53,54,15,-1
121,121,121,-1
54,100,147,1
78,48,197,-1
170,169,119,-1
200,198,163,-1
120,151,220,1
151,150,99,-1
201,200,162,-1
163,166,127,-1
144,145,95,-1
151,189,253,1
68,70,24,-1
94,197,192,-1
131,138,95,-1
36,36,6,-1
8,127,5,-1
53,57,21,-1
234,224,224,-1
179,176,131,-1
185,185,139,-1
87,112,138,1
164,162,114,-1
140,141,91,-1
181,178,134,-1
61,61,61,-1
181,179,138,-1
150,166,232,1
156,159,113,-1
142,182,247,1
175,176,132,-1
86,86,32,-1
51,86,136,1
59,58,14,-1
95,88,149,-1
167,163,115,-1
109,135,172,1
81,83,31,-1
143,171,236,1
172,170,122,-1
24,21,6,-1
195,193,152,-1
105,156,29,-1
4,0,0,-1
120,159,228,1
199,197,162,-1
176,176,146,-1
163,166,121,-1
171,184,236,1
44,98,158,1
6,255,255,-1
240,234,215,-1
128,132,250,-1
117,79,25,-1
140,179,223,1
164,163,113,-1
108,148,207,1
118,154,218,1
167,166,122,-1
198,194,159,-1
83,55,214,-1
101,103,57,-1
199,197,162,-1
253,255,254,-1
173,172,122,-1
17,14,0,-1
164,165,115,-1
164,164,116,-1
179,177,129,-1
162,121,12,-1
166,164,110,-1
55,60,21,-1
103,152,228,1
172,171,121,-1
125,173,221,1
53,57,22,-1
225,210,78,-1
173,169,128,-1
3,0,2,-1
23,188,251,-1
50,50,32,-1
55,57,27,-1
173,172,122,-1
156,192,255,1
121,154,223,1
3,20,153,-1
53,57,21,-1
87,140,220,1
204,203,169,-1
166,166,118,-1
197,197,157,-1
7,165,255,-1
165,161,112,-1
146,144,90,-1
36,67,58,-1
104,97,158,-1
100,93,154,-1
180,177,132,-1
41,43,7,-1
178,173,128,-1
56,61,22,-1
197,196,158,-1
171,170,126,-1
184,181,136,-1
93,68,248,-1
79,77,47,-1
123,141,164,1
172,188,230,1
148,150,98,-1
167,181,234,1
84,59,233,-1
38,58,113,1
169,183,235,1
44,93,139,1
31,32,6,-1
128,131,85,-1
199,197,163,-1
65,65,25,-1
173,170,125,-1
199,198,160,-1
181,178,133,-1
5,5,0,-1
96,149,222,1
183,182,138,-1
46,46,10,-1
191,189,149,-1
135,138,82,-1
180,180,132,-1
128,255,255,-1
120,152,218,1
58,119,183,1
79,82,33,-1
114,118,89,-1
20,16,5,-1
200,198,163,-1
45,44,24,-1
49,55,20,-1
160,159,109,-1
174,170,142,-1
100,137,205,1
200,198,163,-1
222,227,230,-1
119,152,221,1
2,0,6,-1
21,15,2,-1
76,86,126,1
0,19,154,-1
171,171,123,-1
73,72,34,-1
21,18,3,-1
80,82,36,-1
0,0,0,-1
140,143,94,-1
53,57,22,-1
0,2,0,-1
77,89,125,1
100,139,201,1
147,185,249,1
123,158,118,-1
170,169,119,-1
109,212,207,-1
67,82,121,1
170,184,236,1
255,255,255,-1
173,191,238,1
172,171,121,-1
142,145,96,-1
157,174,223,1
72,109,183,1
166,167,128,-1
172,188,231,1
200,126,70,-1
163,162,112,-1
133,138,87,-1
174,173,123,-1
69,37,248,-1
136,139,90,-1
121,124,179,1
121,153,219,1
59,15,230,-1
72,112,187,1
199,197,162,-1
182,179,135,-1
152,155,106,-1
63,51,51,-1
155,158,109,-1
126,126,126,-1
53,54,20,-1
200,204,205,-1
177,177,131,-1
165,165,125,-1
34,33,7,-1
67,68,26,-1
178,176,128,-1
181,181,135,-1
199,197,162,-1
138,144,113,-1
90,95,64,-1
55,56,22,-1
34,33,5,-1
11,11,5,-1
170,170,122,-1
176,185,255,-1
190,191,149,-1
61,101,153,1
2,19,152,-1
33,45,27,-1
108,229,249,-1
162,159,108,-1
48,94,141,1
0,1,0,-1
56,107,87,-1
171,170,119,-1
127,127,127,-1
152,156,114,-1
145,63,51,-1
174,172,124,-1
54,55,13,-1
62,82,147,1
3,3,0,-1
183,177,134,-1
61,129,196,1
48,49,5,-1
101,103,91,-1
182,177,138,-1
32,14,131,-1
9,11,0,-1
7,0,176,-1
87,89,53,-1
42,98,147,1
156,191,231,1
157,168,228,1
195,190,151,-1
199,197,163,-1
178,178,132,-1
75,127,198,1
117,116,58,-1
83,83,37,-1
173,172,122,-1
162,161,110,-1
154,158,117,-1
197,195,160,-1
122,158,218,1
11,10,0,-1
199,197,162,-1
184,183,139,-1
174,172,124,-1
202,200,165,-1
175,191,238,1
176,175,119,-1
8,10,0,-1
117,155,219,1
195,194,156,-1
123,157,217,1
37,84,145,1
49,102,152,1
205,203,172,-1
130,131,91,-1
37,89,66,-1
1,1,1,-1
178,175,131,-1
195,191,156,-1
179,176,132,-1
163,163,115,-1
133,135,93,-1
52,52,52,-1
112,111,53,-1
196,195,157,-1
103,100,49,-1
85,84,88,-1
124,162,216,1
157,158,114,-1
171,169,121,-1
133,132,76,-1
143,137,96,-1
143,165,230,1
129,164,220,1
170,185,231,1
16,15,5,-1
174,173,123,-1
201,200,162,-1
180,178,130,-1
85,87,28,-1
181,178,133,-1
179,176,131,-1
151,154,105,-1
59,27,236,-1
63,65,45,-1
172,185,237,1
167,168,118,-1
63,61,20,-1
138,139,89,-1
53,53,17,-1
69,72,23,-1
51,49,15,-1
177,177,131,-1
123,160,222,1
106,153,227,1
59,60,20,-1
120,123,98,-1
138,140,88,-1
201,199,164,-1
172,172,126,-1
179,176,132,-1
56,54,44,-1
176,174,126,-1
177,173,132,-1
139,142,93,-1
140,142,100,-1
182,179,135,-1
177,176,126,-1
117,116,58,-1
130,160,225,1
117,154,214,1
55,56,22,-1
202,212,252,1
200,198,163,-1
208,220,224,-1
176,176,128,-1
46,43,28,-1
177,168,125,-1
194,193,155,-1
147,169,21,-1
51,96,153,1
47,104,156,1
253,255,254,-1
197,195,160,-1
176,174,126,-1
16,7,188,-1
93,95,43,-1
106,209,204,-1
174,172,124,-1
204,211,254,1
152,201,149,-1
157,160,115,-1
110,51,82,-1
3,20,153,-1
110,113,64,-1
172,171,121,-1
106,120,232,-1
176,176,122,-1
80,83,28,-1
1,2,0,-1
137,138,88,-1
152,97,220,-1
185,182,137,-1
15,32,11,-1
71,74,29,-1
201,201,165,-1
72,74,62,-1
180,177,133,-1
72,83,121,1
61,47,18,-1
45,81,129,1
153,193,251,1
171,171,125,-1
54,17,227,-1
168,166,112,-1
40,97,152,1
183,182,138,-1
246,248,248,-1
104,92,104,-1
0,4,159,-1
171,168,123,-1
201,200,162,-1
171,170,112,-1
162,166,131,-1
80,109,148,1
56,55,41,-1
57,59,23,-1
179,176,131,-1
87,86,48,-1
117,116,58,-1
1,138,107,-1
29,31,2,-1
182,182,188,-1
52,109,171,1
3,1,1,-1
255,0,128,-1
151,186,236,1
162,165,120,-1
62,77,16,-1
199,197,162,-1
8,6,5,-1
72,74,28,-1
172,169,124,-1
197,195,160,-1
199,197,162,-1
190,187,149,-1
92,87,148,-1
177,174,129,-1
147,187,252,1
80,86,39,-1
54,57,25,-1
167,183,229,1
2,1,0,-1
105,147,214,1
179,178,134,-1
153,191,226,1
118,158,217,1
80,89,126,1
150,185,235,1
100,146,224,1
170,169,119,-1
137,173,219,1
5,3,3,-1
201,199,164,-1
181,178,134,-1
157,171,224,1
176,174,126,-1
142,184,243,1
59,121,192,1
62,66,25,-1
214,114,119,-1
148,158,222,1
63,63,27,-1
55,59,23,-1
161,175,227,1
61,61,21,-1
144,182,246,1
207,200,150,-1
196,195,157,-1
153,191,255,1
137,140,91,-1
167,166,115,-1
87,89,37,-1
147,167,24,-1
204,154,212,-1
52,24,231,-1
155,159,118,-1
71,106,80,-1
182,179,135,-1
207,216,253,1
255,247,187,-1
139,140,90,-1
174,175,125,-1
181,178,134,-1
194,193,155,-1
165,164,114,-1
17,110,255,-1
21,18,0,-1
181,178,134,-1
180,177,132,-1
148,151,102,-1
2,0,0,-1
115,114,56,-1
95,97,151,1
29,29,15,-1
